2022-08-30 14:41:35,822 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\wandb-summary.json
2022-08-30 14:41:35,823 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:35,823 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best.h5
2022-08-30 14:41:36,569 DEBUG   SenderThread:6148 [sender.py:send():302] send: stats
2022-08-30 14:41:36,824 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\saved_model.pb
2022-08-30 14:41:36,824 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\keras_metadata.pb
2022-08-30 14:41:36,824 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\variables\variables.index
2022-08-30 14:41:36,824 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\variables\variables.data-00000-of-00001
2022-08-30 14:41:36,825 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\variables
2022-08-30 14:41:36,825 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best
